l00,l01,l02,l10,l11,l12,l20,l21,l22,li00,li01,li02,li10,li11,li12,li20,li21,li22,o1,o2
11148017657667,-3480638231662,-4819627332993,-1494772,-8968632,-347746820,-1001044,-6006264,520340252,24,-6537221,-4146569,-4,-20591307,-13798356,0,-250261,373693,281197612767569,104126333890953
6295449973979,-57777844229706,-24601924749315,-9631892,-19263784,-24622092,1862124,3724248,-112132748,8,-23342793,3370407,-4,-2345197,1392558,0,-465531,-2407973,281197612767569,242414302014257
19313946996912,13707305850909,-51054797180752,31720128,16206964,31720128,-1472320,34742548,-1472320,4,6230011,-4484380,0,368080,7930032,-4,2455626,432639,281197612767569,16120889057561
-23588906323633,-29334135878417,-41034608299247,-32724676,-2975812,2975812,3567996,-34080772,34080772,0,-8520193,743953,-4,2335969,-5020128,-4,3227968,3161041,281197612767569,229108714966337
18038352097948,-52330392079716,-22774424660495,18143856,18143856,-22055996,-8197904,-8197904,-52088540,4,9020735,-5568576,-4,4001400,54577,0,-2049476,-4535964,281197612767569,243752208431529
-1816851304835,-11702482248879,-70368744177664,-13359628,26544452,0,-31354380,-21977788,0,0,-5494447,-6636113,0,7838595,-3339907,-4,-1161715,726772,281197612767569,96300444549201
-19609470229831,-50759273947833,-22498133689453,-17070364,17070364,42287692,-21588092,21588092,-12477140,-4,-3975566,-6261449,-4,-856281,4310474,0,5397023,-4267591,281197612767569,191799855237945
15715942618488,-18333568298849,-52035175878815,-3639840,32433788,-32433788,33756128,8533564,-8533564,0,-2133391,8108447,-4,5763898,2483799,-4,-2675134,1573839,281197612767569,262935640544353
-2418417172597,15779201029852,70368744177664,619052,44395376,0,-25389876,-2088976,0,0,-522244,-11098844,0,6347469,154763,4,-1441279,-416146,281197612767569,10201382528457
-11390977728566,58977766449098,25904067203559,-15722712,-15722712,-40121444,-12751832,-12751832,39069468,-4,-9359817,-6959734,4,-407550,-3070627,0,-3187958,3930678,281197612767569,149416475449713
-15339410597514,-55029333580150,-14887697789091,15650264,-15650264,-11589260,-3235688,3235688,-69545196,-4,13767468,-1437971,-4,-3618831,1459344,0,-808922,-3912566,281197612767569,161273905682777
-31299518382595,39069225795069,6774825306526,-17931276,-17931276,31780472,18550196,18550196,29912312,-4,-3705397,4842774,4,-3772681,3102344,0,4637549,4482819,281197612767569,161323025686401
3811857893290,-23741254293599,-46627489884065,-11782488,33356420,-33356420,-31662488,-5920028,5920028,0,-1480007,-8339105,-4,5164850,-2403545,-4,-2750772,542077,281197612767569,115474613515753
-18165612767376,16432193059743,52203131410288,-3236416,38769276,-3236416,-28979776,-733828,-28979776,-4,1555709,-7379196,0,7244944,-809104,4,-1739166,-2313123,281197612767569,125817795294865
-12059836084086,-29154454046789,6447562212201,11721256,-5860628,100223396,10931304,-5465652,-98643644,-4,10342453,10246636,-8,-3976005,-4562577,0,1366413,-1465157,281197612767569,266749177662329
842956129765,-21794907975368,48573836202296,28566420,7234784,7234784,-21990956,33843936,33843936,0,8460984,-1808696,-4,3896311,4908010,4,1601428,2233595,281197612767569,85437009227425
-25545226075555,19278292026554,-3751923959823,-10291852,-20583704,58588100,-8449324,-16898648,-61298012,-8,-4423567,-3738343,4,-5450468,-5454341,0,2112331,-2572963,281197612767569,208519373597193
19219315239881,-31930113697902,6791004071784,-10392796,-20785592,38272416,-2778972,-5557944,-98100832,8,-11262510,-3840084,-4,-6631349,-2864010,0,694743,-2598199,281197612767569,239781618292657
5216822028663,70368744177664,22091503316846,-16651812,0,29312440,15776188,0,39843192,0,-9960798,7328110,4,-499742,-1850187,0,3944047,4162953,281197612767569,22817238753689
-14670767745228,-22146627682759,70368744177664,-20509488,19133668,0,25999312,30641316,0,0,-7660329,4783417,0,6499828,5127372,4,448585,2610966,281197612767569,265722258178497
1769739213063,70368744177664,-19798263482214,17524764,0,16988776,-5947972,0,58480168,0,14620042,-4247194,4,50679,1339464,0,1486993,4381191,281197612767569,206048048644649
19856333192526,30656077792612,-3781091401511,1441080,-2882160,-76152988,-14417608,28835216,-19399324,8,1725477,-8332711,4,-1562177,5352768,0,-3604402,-360270,281197612767569,45331564559569
30753964129200,5686588640721,39614780048464,-17224000,-24259772,17224000,-25539392,29396196,25539392,4,-3621252,-3762293,0,-6384848,4306000,4,3727797,2302650,281197612767569,106370913819577
-10276120004067,2203849052226,70368744177664,14603380,-39847672,0,26787252,4005256,0,0,1001314,9961918,0,-6696813,3650845,4,355959,1340424,281197612767569,224225963202785
-32443797305896,-37924946871768,24037163469561,18331488,-18331488,32909284,-16823200,16823200,31217348,-4,5642769,-2868624,-4,-2161568,5358697,0,4205800,4582872,281197612767569,215870658035273
3099775917498,-33634484130083,-2570919359539,7294696,3647348,-28353740,667624,333812,306095028,4,36573376,3421407,-8,3377005,245621,0,-83453,911837,281197612767569,87250234238449
32695726797730,-37673017379934,-13124569678545,11601544,11601544,-49850180,-15734072,-15734072,-29440356,4,3206694,-7212975,-4,4153395,-5249570,0,-3933518,-2900386,281197612767569,247584787053017
22820126968561,10423871706573,47548617209103,-26064956,-7961804,26064956,-6821244,41112308,6821244,4,-6692352,-2310225,0,-1705311,6516239,4,3585725,-319774,281197612767569,66976885421057
-24111553944951,-46257190232713,-15453439648620,-13941212,13941212,-27286960,9387908,-9387908,-62385712,-4,-9736966,5249695,-4,5859462,-1572045,0,-2346977,-3485303,281197612767569,247395838844521
-11230941139913,59137803037751,24731275960354,17560796,17560796,31570056,4605404,4605404,-55835000,-4,12135561,5089912,4,1823189,2802602,0,1151351,-4390199,281197612767569,149894641373969
24005495709635,46363248468029,-20547142835866,-14871796,14871796,31600024,-23218964,23218964,-26370728,4,-2648723,-6290622,4,3943959,1609384,0,5804741,-3717949,281197612767569,233691505409017
27888480486073,42480263691591,1083628181189,23529188,-23529188,-10180844,-1163228,1163228,-47347884,4,7150231,-1445912,4,-4686740,1099299,0,-290807,-5882297,281197612767569,57811622875937
-30152053376143,40216690801521,-3884094738274,-14153276,-14153276,-36271496,22866596,22866596,-20948808,-4,-2677594,5377715,4,-2559608,3690159,0,-5716649,-3538319,281197612767569,139793256407689
-14890799553606,-6287373209109,55477944624058,-14260504,30653356,-14260504,23204328,29073964,23204328,-4,-6248719,5723152,0,5801082,3565126,4,-1019772,1940187,281197612767569,268535686317105
-20554556868201,-2727594017621,49814187309463,13871708,42985132,13871708,24194108,-6193396,24194108,-4,861630,7741739,0,6048527,-3467927,4,686719,3004544,281197612767569,216879964545561
-14723869665333,55644874512331,28244343824012,-10431700,-10431700,-48051664,-19482516,-19482516,18188080,-4,-5550562,-8452589,4,1003542,-3560327,0,-4870629,2607925,281197612767569,34164334114369
-32022148600903,531169812952,38346595576761,26454756,-645280,26454756,13848388,42221664,13848388,-4,5725913,137832,0,-3462097,6613689,4,4829503,23488,281197612767569,253759324179113
10309145674729,-60059598502935,-11538007615419,-5944412,-5944412,53849364,19778468,19778468,10235156,4,-1373178,11733753,-4,-1185611,1728588,0,4944617,1486103,281197612767569,272060404808017
-14224279688597,-11504288569093,56144464489067,-26567252,22632428,-26567252,-13573236,-30816308,-13573236,-4,-6701539,-3428540,0,3393309,-6641813,4,-1002538,-2229567,281197612767569,169119574240313
-285442047611,-4714135695023,-70368744177664,22696468,10805572,0,-2924716,48214404,0,0,12053601,-2701393,0,731179,5674117,-4,-97877,-369162,281197612767569,261620040064353
31252178169830,-5049200567263,39116566007834,31156120,-16855932,-31156120,2550488,-37517212,-2550488,4,5259517,-2901358,0,637622,-7789030,4,-4119786,1312625,281197612767569,245761488295625
6177295317695,-2593639328974,-70368744177664,-18280708,-32947000,0,-23006596,20125128,0,0,-5031282,-8236750,0,-5751649,4570177,-4,-229676,-891507,281197612767569,153676265992817
-22843834727919,24681074721826,-8295598397524,7644228,15288456,-60854608,12460132,24920264,48094256,-8,4951582,4885444,4,3535991,5164104,0,-3115033,1911057,281197612767569,43052451207769
-1651155352848,70368744177664,33341478840169,11094976,0,55368100,11239360,0,-45389724,0,11347431,13842025,4,-1065073,1639024,0,2809840,-2773744,281197612767569,47475323684993
9563910448751,746334372592,-70368744177664,28048828,-20886592,0,16158556,28108224,0,0,7027056,5221648,0,-4039639,7012207,-4,912212,784053,281197612767569,184853238400745
10828005366016,-9018907571200,-3018842235269,2319360,3092480,593636844,4482048,5976064,-309133076,16,9969211,18987905,-12,11843909,22861374,0,373504,-193280,281197612767569,277617512951697
-8907170144643,-16953279884850,70368744177664,-4856332,-32616648,0,-32127468,16063480,0,0,-4015870,-8154162,0,-8031867,1214083,4,-2443365,-739644,281197612767569,8967736339577
21512041551946,-7960023607791,48856702625718,-21432024,29226052,21432024,-19161688,-26403452,19161688,4,-4041063,-5678970,0,4790422,-5358006,4,2559800,1627543,281197612767569,110352082925473
-17875847636723,13546936994720,52492896540941,-26111948,-17453440,-26111948,4881300,-39855488,4881300,-4,-7667668,1998205,0,-1220325,-6527987,4,-2296204,2365155,281197612767569,48904542149385
-9548320912614,-19315525818493,41504897446557,27755624,6304268,34059892,-22097048,35545740,13448692,-4,6164281,-3266872,-4,2802108,5248101,4,2722154,1690805,281197612767569,272623376543921
-30226309061861,-40142435115803,-29403865595618,-28917652,28917652,8572024,5663948,-5663948,37255736,-4,-5904887,-1798344,-4,3409047,-3941350,0,1415987,7229413,281197612767569,235728768262809
-26826834235833,5236786921415,-43541909941831,15056156,-34667748,-15056156,-26689188,-13326500,26689188,-4,1564955,-5642938,0,-6672297,-3764039,-4,-1766670,3023999,281197612767569,208048203557569
-24354092022067,24808470180926,21206181974671,-1030348,-33351432,32321084,-34178796,-13599176,-20579620,-4,-789279,-5361376,4,-4355626,-2718895,4,4189073,-2976482,281197612767569,85728097719081
-26641722964401,-17085298248862,13189231064070,14941500,-29883000,-4720616,-1389764,2779528,-74914792,-8,4417024,-1686782,-4,-7155837,-253314,0,-347441,-3735375,281197612767569,125986806773201
2174575260855,-290860672193,-70368744177664,-24766756,4690172,0,6571580,44215644,0,0,-11053911,1172543,0,1642895,6191689,-4,-348385,10642,281197612767569,98039728782521
-30039224013120,-40329520164544,-11615528295313,1161984,-1161984,-45943364,-24909056,24909056,15926140,-4,-1253972,-6534779,-4,2727563,4951062,0,-6227264,-290496,281197612767569,28379039736289
994828029838,-70368744177664,18497407237829,8537656,0,-46512364,20934776,0,17823860,0,4455965,11628091,-4,-1312754,725451,0,-5233694,2134414,281197612767569,30877775933257
-16995537345643,7601552600600,-70368744177664,3316308,-31762336,0,-33584428,-17845152,0,0,4461288,-7940584,0,-8396107,-829077,-4,-1984481,1828258,281197612767569,149711506226929
-4936705274313,-55558628354725,25321533516067,621788,-1865364,176732300,6350780,-19052340,-5648148,-12,2828805,34716302,-4,472256,-3155591,0,1587695,-155447,281197612767569,238363375352537
-28896845363714,12575053450236,6600968271033,-12689416,-25378832,-51065116,7961208,15922416,-56689756,-8,-2906049,1686195,4,-5633195,5540042,0,-1990302,-3172354,281197612767569,19495289167105
10341179950394,-20143177813695,50225566363969,-6034200,-32857852,-32857852,-32749912,8254308,8254308,0,-2063577,-8214463,-4,-6147055,-130448,4,-2040423,1638998,281197612767569,4050204421993
-19238258094507,16029103068870,35101383014287,-6011564,-36404456,30392892,32668756,10544408,22124348,-4,55031,6270602,4,-5586118,1327621,4,2581071,2830512,281197612767569,97812700875793
-19148150503456,-51220593674208,29700619159749,7249792,-7249792,-38768876,25693056,-25693056,17905204,-4,547173,7819836,-4,-3929128,-1872383,0,-6423264,1812448,281197612767569,137687035141369
-13745545458141,23612786725940,-56623198719523,-18920308,-35913520,18920308,19040844,-23365168,-19040844,-4,-6297604,5637365,0,-4760211,-4730077,-4,-456312,-3341015,281197612767569,209452872850465
14907892605373,-55460851572291,-31259051641543,-18025740,-18025740,-29634332,14955092,14955092,-37874492,4,-9123488,3837207,-4,-345135,3571376,0,-3738773,-4506435,281197612767569,75310284149641
9575805786781,11441962069005,60792938390883,-21145996,21879860,21145996,-12263436,-40555084,12263436,4,-9257592,-3866025,0,3065859,-5286499,4,881179,1603940,281197612767569,230579199499569
22154251810717,10937052206619,48214492366947,14928500,37063788,-14928500,-30247148,323276,30247148,4,-1119915,-6928806,0,7561787,3732125,4,-1200734,2337141,281197612767569,132001730994969
-12154469643654,5409801771879,-70368744177664,-27852312,-14618212,0,14343016,-32896036,0,0,-8224009,3654553,0,-3585754,-6963078,-4,1144830,-1166541,281197612767569,132459521793857
-15198307850802,-55170436326862,5490710018465,19832632,-19832632,-2473340,4081272,-4081272,56261092,-4,10947829,871660,-4,-3117444,253325,0,-1020318,4958158,281197612767569,111409776925609
9619699349736,-60749044827928,-27037070260477,-19643488,-19643488,-37048308,15000480,15000480,-29025268,4,-7705219,6109058,-4,448902,3153019,0,-3750120,-4910872,281197612767569,103431572910673
-34747470421279,-35621273756385,-7025731358300,-8460412,8460412,58046096,16539940,-16539940,19599632,-4,-2893220,7134685,-4,2006688,-7376839,0,4134985,2115103,281197612767569,196639102274873
30866125352077,39502618825587,-5295880472390,2416180,-2416180,53197544,21438836,-21438836,6039912,4,-444284,7420363,4,1065694,-5879023,0,5359709,-604045,281197612767569,200756889691745
13376675418402,-56992068759262,14661494897349,-12354424,-12354424,-33212652,-16818104,-16818104,45920884,4,-8421877,-7368300,-4,-3058344,-934863,0,-4204526,3088606,281197612767569,255726311966665
9360524462839,-61008219714825,-7014649765310,7434204,7434204,62144776,13716316,13716316,-36789752,4,8315810,13284285,-4,881628,2251909,0,3429079,-1858551,281197612767569,200561585359729
-18482528702123,-51886215475541,7028870575489,10867028,-10867028,48017924,12661236,-12661236,-47661020,-4,9101854,8580107,-4,-2813401,-3424374,0,3165309,-2716757,281197612767569,232997549513561
-1082852289426,70368744177664,-18232716789955,10213816,0,57034996,9184312,0,-58946892,0,14736723,14258749,4,821692,-442189,0,2296078,-2553454,281197612767569,147490662297985
11478452414847,58890291762817,-26409346786155,-9582084,9582084,-48464300,-19399268,19399268,19382836,4,-5875417,-9240680,4,-1029708,2875395,0,-4849817,2395521,281197612767569,47892834277353
29660367921931,-20317758867981,-40708376255733,-18350036,-32658484,-18350036,-24187092,18309836,-24187092,4,-4393965,-3398676,0,-6046773,4587509,-4,-183494,-4765945,281197612767569,82124407220369
22391038995715,11860886340444,47977705181949,-16365556,-35775120,16365556,26239980,-11436304,-26239980,4,-843621,6787524,0,-6559995,-4091389,4,2015455,-2156256,281197612767569,180936730267001
25812247803792,44556496373872,219135547239,15834688,-15834688,7135644,6197824,-6197824,-68310436,4,10808476,1141875,4,-6269133,-642036,0,1549456,-3958672,281197612767569,124197946982561
-21684623593405,-48684120584259,-130892179343,16274700,-16274700,-22250044,-10150996,10150996,-55303004,-4,9569969,-3840816,-4,-4255782,1721695,0,-2537749,-4068675,281197612767569,39688889011209
29809339140427,40559405037237,-19555861997307,-12019412,12019412,40349716,-13557332,13557332,-48160876,4,-5997873,-6649296,4,6042346,3438133,0,3389333,-3004853,281197612767569,67323857390001
21823274690378,26722194796908,-117233159627,6305064,-12610128,-57584428,15316072,-30632144,38688372,8,3660173,5472105,4,-3005960,-4462001,0,-3829018,1576266,281197612767569,66825928680345
-21503948564243,-48864795613421,1305542238092,19599284,-19599284,-13447632,11770484,-11770484,49369904,-4,8516151,2425450,-4,-3826325,-936458,0,-2942621,4899821,281197612767569,45279064363969
6991638586087,-25193727279009,-45175016898655,31199132,-23288452,23288452,-14405316,-25334756,25334756,0,6333689,-5822113,-4,-1682668,-5585739,-4,1918661,2214044,281197612767569,168327160374313
16610454292443,-8721861395347,-70368744177664,7164780,29138356,0,32916844,-23274572,0,0,5818643,7284589,0,8229211,-1791195,-4,353513,1941528,281197612767569,124361227759313
20014737284091,50354006893573,27793651251178,-7789588,7789588,-52693080,17495500,-17495500,-26189848,4,-2957634,10195609,4,3589828,-2977661,0,-4373875,-1947397,281197612767569,230272728243641
